project,message,level,rule_id,location,report_name
litedb,"Read/Write race. Non-private method `BsonMapper.Entity()` indirectly reads without synchronization from container `this.LiteDB.BsonMapper._entities` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `BsonMapper.GetEntityMapper(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Client/Mapper/BsonMapper.cs 168:13,litedb_LiteDB.Stress.sarif
litedb,"Read/Write race. Non-private method `BsonMapper.GetEntityMapper(...)` reads without synchronization from container `this.LiteDB.BsonMapper._entities` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `BsonMapper.Entity()`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Client/Mapper/BsonMapper.cs 238:13,litedb_LiteDB.Stress.sarif
litedb,"Read/Write race. Non-private method `Reflection.CreateInstance(...)` reads without synchronization from container `LiteDB.Reflection.LiteDB.Reflection._cacheCtor` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `Reflection.CreateInstance(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Client/Mapper/Reflection/Reflection.cs 39:17,litedb_LiteDB.Stress.sarif
litedb,"Resource dynamically allocated by constructor System.IO.FileStream() on line 50 is not closed after the last access at line 55, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Engine/Disk/StreamFactory/FileStreamFactory.cs 55:13,litedb_LiteDB.Stress.sarif
litedb,"Resource dynamically allocated by constructor LiteDB.Engine.ConcurrentStream() on line 41 is not closed after the last access at line 41, column 17.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Engine/Disk/StreamFactory/StreamFactory.cs 41:17,litedb_LiteDB.Stress.sarif
litedb,"Read/Write race. Non-private method `ConcurrentStream.get_Position()` reads without synchronization from `this.LiteDB.Engine.ConcurrentStream._position`. Potentially races with write in method `ConcurrentStream.Read(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Engine/Disk/Streams/ConcurrentStream.cs 32:48,litedb_LiteDB.Stress.sarif
litedb,"Unprotected write. Non-private method `ConcurrentStream.set_Position(...)` writes to field `this.LiteDB.Engine.ConcurrentStream._position` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Engine/Disk/Streams/ConcurrentStream.cs 32:66,litedb_LiteDB.Stress.sarif
litedb,`last` could be null (from the call to `IndexService.GetNode(...)` on line 229) and is dereferenced.,error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Engine/Services/IndexService.cs 230:13,litedb_LiteDB.Stress.sarif
litedb,"Read/Write race. Non-private method `Snapshot.ToString()` reads without synchronization from container `this.LiteDB.Engine.Snapshot._localPages` via call to `Dictionary`2<!0,!1>.get_Count()`. Potentially races with write in method `Snapshot.NewPage()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/litedb/LiteDB/Engine/Services/SnapShot.cs 632:13,litedb_LiteDB.Stress.sarif
btcpayserver,"Read/Write race. Non-private method `BTCPayDefaultSettings.GetDefaultSettings(...)` reads without synchronization from container `BTCPayServer.BTCPayDefaultSettings.BTCPayServer.BTCPayDefaultSettings._Settings` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `BTCPayDefaultSettings.GetDefaultSettings(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/btcpayserver/BTCPayServer.Common/BTCPayNetwork.cs 29:13,btcpayserver_BTCPayServer.Common.sarif
spbu-homeworks-1,"Resource dynamically allocated by constructor NUnit.VisualStudio.TestAdapter.Metadata.DirectReflectionMetadataProvider() on line 42 is not closed after the last access at line 42, column 15.",error,PULSE_RESOURCE_LEAK,file:D:/repos/NUnit/nunit3-vs-adapter/src/NUnitTestAdapter/NavigationDataProvider.cs 42:15,spbu-homeworks-1_Semester2_Test_RLEAlgorithm.Tests.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterType(...)` indirectly mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 99:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterType(...)` indirectly mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 115:21,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.Clear()` mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.Clear()` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 152:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterDefinition(...)` indirectly mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 164:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterDefinition(...)` mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 176:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `MethodFactory.RegisterDefinition(...)` mutates container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.set_Item(...)` outside of synchronization.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 200:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.TryCreateInstance(...)` indirectly reads without synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 213:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.TryCreateInstance(...)` reads without synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 232:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.CreateInstance(...)` indirectly reads without synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 265:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `MethodFactory.TryGetDefinition(...)` reads without synchronization from container `this.NLog.Config.MethodFactory._nameToMethodInfo` via call to `Dictionary`2<!0,!1>.TryGetValue(...)`. Potentially races with write in method `MethodFactory.RegisterDefinition(...)`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/MethodFactory.cs 281:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Resource dynamically allocated by constructor NLog.Targets.ConsoleTarget() on line 63 is not closed after the last access at line 67, column 13.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/SimpleConfigurator.cs 67:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.Get(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 81:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.Get(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 93:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.GetObject(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 103:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.GetNames()` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 113:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.Contains(...)` indirectly reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 123:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `GlobalDiagnosticsContext.GetReadOnlyDict()` reads without synchronization from `NLog.GlobalDiagnosticsContext.NLog.GlobalDiagnosticsContext._dictReadOnly`. Potentially races with write in method `GlobalDiagnosticsContext.Clear()`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/GlobalDiagnosticsContext.cs 157:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Resource dynamically allocated by constructor System.Net.Sockets.Socket(), indirectly via call to `SocketProxy(...)` on line 79 is not closed after the last access at line 89, column 17.",error,PULSE_RESOURCE_LEAK,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/NetworkSenders/TcpNetworkSender.cs 89:17,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `FileContentsLayoutRenderer.Append(...)` reads without synchronization from `this.NLog.LayoutRenderers.FileContentsLayoutRenderer._currentFileContents`. Potentially races with write in method `FileContentsLayoutRenderer.Append(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/FileContentsLayoutRenderer.cs 96:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `CachedLayoutRendererWrapper.InitializeLayoutRenderer()` writes to field `this.NLog.LayoutRenderers.Wrappers.CachedLayoutRendererWrapper._cachedValue` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/CachedLayoutRendererWrapper.cs 112:17,NLog_src_NLog.OutputDebugString.sarif
NLog,"Unprotected write. Non-private method `CachedLayoutRendererWrapper.CloseLayoutRenderer()` writes to field `this.NLog.LayoutRenderers.Wrappers.CachedLayoutRendererWrapper._cachedValue` outside of synchronization.
 Reporting because another access to the same memory occurs on a background thread, although this access may not.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/CachedLayoutRendererWrapper.cs 120:17,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `CachedLayoutRendererWrapper.RenderInner(...)` indirectly reads without synchronization from `this.NLog.LayoutRenderers.Wrappers.CachedLayoutRendererWrapper.<Cached>k__BackingField`. Potentially races with write in method `CachedLayoutRendererWrapper.set_CachedSeconds(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/CachedLayoutRendererWrapper.cs 132:13,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `CachedLayoutRendererWrapper.RenderInner(...)` indirectly reads without synchronization from `this.NLog.LayoutRenderers.Wrappers.CachedLayoutRendererWrapper.<CacheKey>k__BackingField`. Potentially races with write in method `CachedLayoutRendererWrapper.set_CacheKey(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/CachedLayoutRendererWrapper.cs 134:17,NLog_src_NLog.OutputDebugString.sarif
NLog,"Read/Write race. Non-private method `CachedLayoutRendererWrapper.RenderInner(...)` indirectly reads without synchronization from `this.NLog.LayoutRenderers.Wrappers.CachedLayoutRendererWrapper._cachedValue`. Potentially races with write in method `CachedLayoutRendererWrapper.RenderInner(...)`.
 Reporting because this access may occur on a background thread.",warning,THREAD_SAFETY_VIOLATION,file:/home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/CachedLayoutRendererWrapper.cs 135:17,NLog_src_NLog.OutputDebugString.sarif
